efc,soh,capacity_ah,type,temperature_c
41.0,92.59333333333333,2.7778,estimated,27.2407
42.0,92.59333333333333,2.7778,estimated,25.7513
43.0,92.59333333333333,2.7778,estimated,26.8933
44.0,92.59333333333333,2.7778,estimated,27.4407
45.0,92.59333333333333,2.7778,estimated,26.7013
46.0,92.59333333333333,2.7778,estimated,27.6707
47.0,92.59333333333333,2.7778,estimated,26.5867
48.0,92.59333333333333,2.7778,estimated,27.3173
49.0,92.59333333333333,2.7778,estimated,26.446
50.0,92.59333333333333,2.7778,estimated,27.0293
51.0,92.59333333333333,2.7778,estimated,26.2093
52.0,92.59333333333333,2.7778,estimated,26.9773
53.0,92.59333333333333,2.7778,estimated,26.2113
54.0,92.59333333333333,2.7778,estimated,26.9867
55.0,92.59333333333333,2.7778,estimated,26.4993
56.0,92.59333333333333,2.7778,estimated,27.096
57.0,92.59333333333333,2.7778,estimated,26.3093
58.0,92.59333333333333,2.7778,estimated,26.9247
59.0,92.59333333333333,2.7778,estimated,26.4347
60.0,92.59333333333333,2.7778,estimated,26.838
61.0,92.59333333333333,2.7778,estimated,26.8047
62.0,92.59333333333333,2.7778,estimated,26.9287
63.0,92.59333333333333,2.7778,estimated,26.3933
64.0,92.59333333333333,2.7778,estimated,26.9327
65.0,92.59333333333333,2.7778,estimated,26.638
66.0,92.59333333333333,2.7778,estimated,26.716
67.0,92.59333333333333,2.7778,estimated,26.5973
68.0,92.59333333333333,2.7778,estimated,26.7087
69.0,92.59333333333333,2.7778,estimated,26.5567
70.0,92.59333333333333,2.7778,estimated,26.666
71.0,92.59333333333333,2.7778,estimated,26.7307
72.0,92.59333333333333,2.7778,estimated,26.624
73.0,92.59333333333333,2.7778,estimated,26.7
74.0,92.59333333333333,2.7778,estimated,26.66
